time,x,y,yaw,d_x,d_y,d_yaw,x_ref,y_ref,yaw_ref,d_x_ref,d_y_ref,d_yaw_ref,xe,ye,yaw_e,vx_local,vx_local_ref,vc,wc
10907.716,-2.11371232475277e-06,7.0207746758477185e-06,-4.280684057781509e-06,-0.00011124801709088779,0.000369514456619036,-0.000225299160933108,5.2687013521790504e-05,1.3852282654269743e-09,2.6343506760895252e-05,0.0011092002969235182,2.9162700698748267e-08,0.0005546001484617591,5.480075589382969e-05,-7.019154862924494e-06,3.062419081867676e-05,-0.00011124959886451208,0.00110920029692,0.0,0.0
10907.737,-8.68842686971294e-06,1.631243512334457e-05,-1.0113558479274073e-05,-0.0003287357272408329,0.00046458302236470175,-0.0002916437210682623,8.041701948968694e-05,2.1142958495090625e-09,4.020850974484347e-05,0.0011092002969235182,2.9162700698748267e-08,0.0005546001484617591,8.910561131022635e-05,-1.630941965351836e-05,5.032206822411754e-05,-0.0003287404258115858,0.00110920029692,0.0022191315603676243,0.005695884153312752
10907.756,-1.9275720331474178e-05,2.910826842938974e-05,-1.6768882856321374e-05,-0.0005293646731246524,0.0006397916653464818,-0.00033276621887536636,0.00011376411566743627,3.2355687018537083e-09,5.6882057833718136e-05,0.003412923775613308,1.941341309930067e-07,0.001706461887806654,0.0001330403240390919,-2.91028019271708e-05,7.365094069003951e-05,-0.0005293754016417132,0.00341292377561,0.004797892306837019,0.0069236429672947354
10907.777,-2.0094062873565743e-05,4.7922438719316673e-05,-1.0800916167449243e-05,-4.0917127103685156e-05,0.000940708514475813,0.00029839833443709316,0.00011376411566743627,3.2355687018537083e-09,5.6882057833718136e-05,0.003412923775613308,1.941341309930067e-07,0.001706461887806654,0.00013385869610449012,-4.791775735685498e-05,6.768297400116738e-05,-4.0927287615101125e-05,0.00341292377561,0.007308583192251982,0.006958860385291158
10907.797,4.64863049887132e-06,6.110668814962583e-05,2.0207839407353906e-06,0.0012371346685948492,0.0006592124715010687,0.0006410850053952382,0.00011376411566743627,3.2355687018537083e-09,5.6882057833718136e-05,0.003412923775613308,1.941341309930067e-07,0.001706461887806654,0.00010911536169146647,-6.110367307961933e-05,5.4861273892982745e-05,0.0012371360007182991,0.00341292377561,0.009751847005173514,0.006967066553291219
10907.817,6.852089616615764e-05,7.734559280248021e-05,2.575577459676577e-05,0.003193613283294606,0.000811945232624996,0.0011867495327756148,0.0004993533948436379,9.780519860669301e-08,0.00024967669742181897,0.007935048080980778,1.980296246983926e-06,0.003967524040490389,0.00043083050895797634,-7.725888400297564e-05,0.0002239209228250532,0.0031936341945137427,0.00793504808098,0.012364272269658463,0.009609012279496383
10907.836,0.00018289369433477365,9.347828236849764e-05,6.576196141458955e-05,0.005718639908826082,0.0008066344783566275,0.0020003093410294534,0.0006977296434342861,1.4731260478129116e-07,0.00034886482171714306,0.007935048080980778,1.980296246983926e-06,0.003967524040490389,0.0005148298103586456,-9.336482618370027e-05,0.0002831028603025535,0.005718692942325969,0.00793504808098,0.014777476317269665,0.00976866828448536
10907.857,0.00034870595557104367,0.00010548889354489166,0.00010357240254607603,0.008290613061632535,0.0006005305588065924,0.0018905220565330577,0.0009101129835471511,2.0707641112949204e-07,0.00045505649177357554,0.013651693239808083,6.212292646523565e-06,0.006825847551226616,0.0005613961206742072,-0.00010533996284366015,0.0003514840892274995,0.008290675215557493,0.0136516951025,0.017785630991316366,0.012766077111393426
10907.876,0.0005616281501629461,0.00012029120850431951,0.00015394632946868006,0.01064610972936274,0.0007401157479552375,0.002518696346075224,0.0009101129835471511,2.0707641112949204e-07,0.00045505649177357554,0.013651693239808083,6.212292646523565e-06,0.006825847551226616,0.0003484663427434615,-0.00012013777863098783,0.0003011101623048955,0.010646223541311478,0.0136516951025,0.02015382831221805,0.012715601262022407
10907.897,0.000826079172163402,0.00013693452205676415,0.0002210954215347491,0.013222551099734175,0.0008321656776040675,0.0033574546032301656,0.0009101129835471511,2.0707641112949204e-07,0.00045505649177357554,0.013651693239808083,6.212292646523565e-06,0.006825847551226616,8.400357951784482e-05,-0.00013674602179459782,0.00023396107023882645,0.013222734764573744,0.0136516951025,0.02223339207905957,0.012638665694315935
10907.916,0.0011439323403554802,0.00015694330635029896,0.00029783739981195656,0.015892658410702438,0.0010004392147458924,0.0038370989141255996,0.001991483150050044,1.2539388762888848e-06,0.0009957419242709875,0.02158673107624054,2.1257899788906798e-05,0.010793371126055717,0.0008475044019869686,-0.00015594179289426854,0.000697904524459031,0.015892955674016475,0.0215867422521,0.025199789828635254,0.017590132391064876
10907.937,0.0015086513206890584,0.00018004965296225528,0.00038331742297113315,0.018235949016280856,0.0011553173305725978,0.004274001157865537,0.0025095646269619465,1.764128455761238e-06,0.0012547827791422606,0.02158673107624054,2.1257899788906798e-05,0.010793371126055717,0.0010008448927935351,-0.00017866917890833038,0.0008714653561711274,0.01823639052980742,0.0215867422521,0.027868741022759647,0.0179982227017761
10907.956,0.0019260093274230117,0.0002008813606099169,0.0004869080905528147,0.020867900336242164,0.0010415853823603457,0.005179533378971019,0.0030716299079358578,2.358729261686676e-06,0.001535815536044538,0.03071627765893936,4.717457704828121e-05,0.015358157455921173,0.0011455237824397361,-0.0001990804197227233,0.0010489074454917233,0.020868405018896276,0.0307163130492,0.031482772455933505,0.02287935035503703
10907.977,0.002393344913648482,0.00022218360212544752,0.0005972394327195454,0.023366779310763464,0.0010651120757532817,0.005516567108216119,0.0030716299079358578,2.358729261686676e-06,0.001535815536044538,0.03071627765893936,4.717457704828121e-05,0.015358157455921173,0.000678153585242405,-0.0002202299321796797,0.0009385761033249927,0.023367411270251704,0.0307163130492,0.034654125885286755,0.02275916594779484
10907.997,0.002917833781059337,0.0002424502120353944,0.0007207258244649357,0.026224443372355424,0.0010133304955673873,0.006174319587696297,0.0030716299079358578,2.358729261686676e-06,0.001535815536044538,0.03071627765893936,4.717457704828121e-05,0.015358157455921173,0.00015362304681526488,-0.00024020226524721088,0.0008150897115796023,0.02622516689466201,0.0307163130492,0.03745445635101856,0.022614664630306362
10908.016,0.0035088995786067,0.0002606259259690935,0.0008428532477335743,0.029553289876723076,0.0009087856966651181,0.006106371163298638,0.005146894138306379,7.619687949045328e-06,0.0025734512601047754,0.04206414148211479,0.0001082396847778,0.021032145246863365,0.0016377807307785745,-0.00025438673702298637,0.0017305980123712011,0.02955404535225677,0.0420642793179,0.041328803736495855,0.030178519125306155
10908.037,0.004161301272297496,0.0002769834805788074,0.0009605421125381697,0.03262008468382778,0.0008178777304678418,0.005884443240101328,0.006198497489094734,1.032568070513662e-05,0.003099254798144102,0.04206414148211479,0.0001082396847778,0.021032145246863365,0.0020369391409897513,-0.0002686144893157819,0.0021387126856059323,0.03262085524139493,0.0420642793179,0.045243944034929484,0.031043710273604988
10908.056,0.004877693756412449,0.00029016175963414437,0.0010932671616494492,0.03581962420496577,0.0006589139527524659,0.006636252455419119,0.00728088803589344,1.3252877579361666e-05,0.003640452167019248,0.054606419056653976,0.00019879292813129723,0.027303392067551613,0.002402890107965263,-0.00027953604943491134,0.0025471850053697988,0.035820323167411294,0.0546067804098,0.05011033370709345,0.03789977670843015
10908.077,0.005658680185589737,0.00030393892625324437,0.001246701714463231,0.03904932146156357,0.0006888583310026151,0.007671727641219371,0.00728088803589344,1.3252877579361666e-05,0.003640452167019248,0.054606419056653976,0.00019879292813129723,0.027303392067551613,0.0016218441909319154,-0.00029270823155660823,0.002393750452556017,0.03905014991570729,0.0546067804098,0.05462500099858168,0.037744369970593994
10908.097,0.006510341873329495,0.0003218443404638949,0.0014434633979206642,0.04258308438605838,0.0008952707105129834,0.009838084172656913,0.00728088803589344,1.3252877579361666e-05,0.003640452167019248,0.054606419056653976,0.00019879292813129723,0.027303392067551613,0.0007700999194873635,-0.00030970339619189617,0.002196988769098584,0.04258433231334757,0.0546067804098,0.05847522822126628,0.037519228075338036
10908.117,0.007446970646849377,0.0003469048199141733,0.0016764403800221279,0.046831438674971866,0.0012530239724865716,0.011648849104818917,0.010712889023125172,3.1403284083353356e-05,0.005356477573513985,0.06936664879322052,0.0003715420898515731,0.03468383848667145,0.00326538486765601,-0.00032097620735916033,0.003680037193491857,0.046833473485224555,0.069367647171,0.06428165305933167,0.047996361404045035
10908.136,0.008471868528689253,0.00037538116602464644,0.0019224778001401474,0.05124489409087522,0.001423817305492577,0.012301871005632454,0.0124470554292202,4.0691837057238445e-05,0.006223573349416256,0.06936664879322052,0.0003715420898515731,0.03468383848667145,0.003974536122136514,-0.00034233091433513664,0.0043010955492761085,0.0512475366478422,0.069367647171,0.06961187054769626,0.04932223599487088
10908.157,0.009598474889500441,0.0004088701393188954,0.0021305538562239896,0.05633031803932986,0.001674448664675897,0.010403802803965016,0.0124470554292202,4.0691837057238445e-05,0.006223573349416256,0.06936664879322052,0.0003715420898515731,0.03468383848667145,0.0028477896513905204,-0.0003742465162956651,0.004093019493192266,0.05633375769076658,0.069367647171,0.07400447915802821,0.04904646306455325
10908.177,0.010808251371960592,0.00045619016042197646,0.002327905783051358,0.06048882412718863,0.0023660010553175964,0.009867596342050486,0.016762979328632355,7.461429777322337e-05,0.008381607942283154,0.10349196940660477,0.001001308555714786,0.05174845829606056,0.005953823550055882,-0.00039543686186845593,0.0060537021592317955,0.06049416805096287,0.103496812284,0.08321331973303553,0.07008959512797486
10908.197,0.01211486919875801,0.0005019525522129697,0.0025103330301494958,0.06533089133844487,0.0022881195894997194,0.009121362354707787,0.016762979328632355,7.461429777322337e-05,0.008381607942283154,0.10349196940660477,0.001001308555714786,0.05174845829606056,0.004647022724008631,-0.0004390052000779813,0.005871274912133658,0.06533642942451424,0.103496812284,0.09148247647036657,0.06993985438073141
10908.216,0.013532849027550808,0.0005608183768723851,0.002732500795863081,0.07089899143809233,0.0029432912329065224,0.011108388285436782,0.01935027725994587,9.964701166609302e-05,0.00967531930655241,0.10349196940660477,0.001001308555714786,0.05174845829606056,0.005816146364764069,-0.0004770657510187278,0.006942818510689329,0.07090676928807704,0.103496812284,0.09920548304157967,0.07224195064106935
10908.236,0.015075100457162954,0.0006245173369114898,0.003050967310185119,0.07711257147892409,0.0031849480018857138,0.015923325715754326,0.021937577053904533,0.0001246797328349203,0.010969030670821667,0.10349196940660477,0.001001308555714786,0.05174845829606056,0.006860919671597962,-0.0005207724370154348,0.007918063360636548,0.07712192973897658,0.103496812284,0.10626711046352406,0.07438706021374279
10908.257,0.01677346594509249,0.0006908870716111348,0.0034160510330540923,0.08491827440234656,0.00331848673521163,0.01825418614471043,0.024572432041168213,0.00015095682465471327,0.012286525219678879,0.12285599112510681,0.001509549212642014,0.06143262982368469,0.007797076165783656,-0.0005665687110011014,0.008870474186624787,0.08492911502796723,0.122865267098,0.11561950421415698,0.08478926023541658
10908.276,0.018609536976546798,0.0007884819715333613,0.0038197974740052723,0.09180355157071142,0.004879744996004809,0.020187322047118355,0.024572432041168213,0.00015095682465471327,0.012286525219678879,0.12285599112510681,0.001509549212642014,0.06143262982368469,0.005960416351788722,-0.0006602974919827401,0.008466727745673606,0.0918215214177562,0.122865267098,0.12282085706619654,0.08471407107590988
10908.297,0.020600695382192613,0.0009028269720066096,0.004270282641041635,0.09955792028011763,0.005717250023537617,0.022524258351326477,0.024572432041168213,0.00015095682465471327,0.012286525219678879,0.12285599112510681,0.001509549212642014,0.06143262982368469,0.003968489757817858,-0.0007688236786314378,0.008016242578637244,0.09958142674586629,0.122865267098,0.12892295916590332,0.08461671243711207
10908.316,0.022739832395947013,0.0010287350874373935,0.004752597972424237,0.10695685068538534,0.006295405771401782,0.024115766568603727,0.031885452568531036,0.00026594166411086917,0.01594349555671215,0.14443354308605194,0.0022924698423594236,0.07222601771354675,0.009141891649029947,-0.0008062501009256089,0.011190897584287913,0.1069855621805111,0.144451737404,0.1379903315172063,0.10264616130259324
10908.337,0.025013523621323197,0.0011705061936293504,0.0052564631236252015,0.11368456127666728,0.007088555310087816,0.025193257561789605,0.03535185754299164,0.0003209609421901405,0.01767691969871521,0.14443354308605194,0.0022924698423594236,0.07222601771354675,0.010333725513101221,-0.0009038763355925482,0.012420456575090008,0.11372025126307218,0.144451737404,0.14635258449709004,0.10552590456944964
10908.356,0.02746503878010026,0.001305522038572371,0.0058486410735250054,0.12257575793617755,0.006750792247003672,0.029608897494343898,0.03535185754299164,0.0003209609421901405,0.01767691969871521,0.14443354308605194,0.0022924698423594236,0.07222601771354675,0.0078809255610002,-0.001030671166366151,0.011828278625190205,0.12261314422776406,0.144451737404,0.15297737852370555,0.10492778204554232
10908.376,0.030093276627318255,0.0014335268779823718,0.0064489232366787465,0.13141189235803133,0.006400241970360339,0.030014108157031913,0.0437614768743515,0.0004938800120726228,0.021882662549614906,0.1921715885400772,0.004667803179472685,0.09611445665359497,0.013661856358781865,-0.0010277718898788985,0.01543373931293616,0.13145043413154245,0.192228272557,0.1662098915535231,0.1360716809476524
10908.397,0.03288738833391941,0.0015651089013964947,0.007077012254608894,0.13305293840552204,0.006265810638576717,0.02990900085290461,0.0437614768743515,0.0004938800120726228,0.021882662549614906,0.1921715885400772,0.004667803179472685,0.09611445665359497,0.01086623519539106,-0.0011481574791478804,0.014805650295006013,0.13309394934945587,0.192228272557,0.1792727707829756,0.13539141354834655
10908.417,0.035882176256204684,0.0016947180108839444,0.007806040908247505,0.15762041697554136,0.006821532078856298,0.03836992914207749,0.04856576770544052,0.0006105750799179077,0.02428552322089672,0.1921715885400772,0.004667803179472685,0.09611445665359497,0.012674742240352197,-0.0011831175286182811,0.016479482312649216,0.1576688633747193,0.192228272557,0.18863473283745993,0.1394009979642273
10908.436,0.039082670385286955,0.001829725790644221,0.008617240699674658,0.16002470645062053,0.006750388987866487,0.04055998957047233,0.05337005853652954,0.0007272701477631927,0.026688385754823685,0.1921715885400772,0.004667803179472685,0.09611445665359497,0.014277357678335652,-0.0012255310496504272,0.018071145055149028,0.16007693402990403,0.192228272557,0.19751309529535385,0.14290153986888732
10908.457,0.04248272769667283,0.0019731865380608893,0.009578060097142507,0.17000286556558286,0.007173037370676841,0.04804096987234379,0.05823829397559166,0.0008481044787913561,0.02912326343357563,0.2181890308856964,0.006356173660606146,0.10914081335067749,0.015744067643829938,-0.0012759359059143782,0.01954520333643312,0.1700637703913093,0.218281596899,0.2101233657736673,0.1554636790641279
10908.476,0.046090640622323376,0.0021180917084486772,0.010625713985725309,0.1803956462785897,0.007245258519231248,0.052382694427996694,0.05823829397559166,0.0008481044787913561,0.02912326343357563,0.2181890308856964,0.006356173660606146,0.10914081335067749,0.012133473322340138,-0.001398990597081704,0.01849754944785032,0.18046244711332549,0.218281596899,0.21947116522806498,0.15505787270188714
10908.497,0.0499160691657001,0.0022718887999569892,0.011776231845787717,0.1912714271820572,0.007689854575947135,0.057525893007096714,0.05823829397559166,0.0008481044787913561,0.02912326343357563,0.2181890308856964,0.006356173660606146,0.10914081335067749,0.008304881328273546,-0.0015216877810067095,0.017347031587787914,0.19134872002661393,0.218281596899,0.22740688922557786,0.15448181836576755
10908.517,0.05393663181451647,0.0024375456491633196,0.01297225523926704,0.20102813243643033,0.008282842460135723,0.05980116967266082,0.07058622688055038,0.00127940543461591,0.035301029682159424,0.24332715570926666,0.00856348779052496,0.12173956632614136,0.016633170924588485,-0.0013740195096421043,0.022328774442892385,0.2011186623592692,0.243477791548,0.23808762062865313,0.17899323648835513
10908.537,0.05813676005054305,0.002598220073124935,0.014168180916868106,0.21000641179674523,0.008033721197905408,0.05979628387874807,0.07642607390880585,0.0014849291183054447,0.0382227823138237,0.24332715570926666,0.00856348779052496,0.12173956632614136,0.01827170543481587,-0.001372296855438562,0.024054601396955595,0.2100991534913045,0.243477791548,0.24840244815987275,0.18294391810728888
10908.557,0.06252744502750779,0.0027700255463994905,0.01547725308416226,0.21953424884344488,0.008590273663540269,0.06545360836327899,0.08256812393665314,0.001705100410617888,0.041295796632766724,0.2672540247440338,0.011042745783925056,0.13374103605747223,0.020021797173393877,-0.0013749598655086305,0.025818543548604463,0.21964090369419723,0.267482072115,0.26121532770671213,0.19439016603170722
10908.576,0.06709223532646583,0.002942754001199477,0.016845143626052238,0.22823951496367817,0.00863642274059628,0.06839452709922642,0.08256812393665314,0.001705100410617888,0.041295796632766724,0.2672540247440338,0.011042745783925056,0.13374103605747223,0.015452845485306047,-0.001498159234681469,0.024450653006714486,0.22835260813797514,0.267482072115,0.271899807051173,0.19364441103456353
10908.597,0.07185665564339466,0.0031313543552294876,0.018323387017764623,0.23822101584124192,0.0094300177012947,0.07391216958400593,0.08256812393665314,0.001705100410617888,0.041295796632766724,0.2672540247440338,0.011042745783925056,0.13374103605747223,0.010683537833862373,-0.0016222739178181505,0.0229724096150021,0.23835380621773264,0.267482072115,0.2802350595078729,0.19272592624154825
10908.616,0.07684930402869247,0.0033539308461559836,0.019916455089341797,0.24963241925944155,0.011128824546081882,0.07965340357712006,0.096961110830307,0.002398956334218383,0.04850070923566818,0.28892427682876587,0.01402390655130148,0.14463335275650024,0.020088799657105045,-0.0013553145319870723,0.028584254146326385,0.24980454273263036,0.289264410734,0.2917657853172739,0.21709541792251527
10908.636,0.08206592622736622,0.0036046876029025565,0.021548011275738452,0.260831109927994,0.012537837837054972,0.08157780931805204,0.10418421030044556,0.0027495541144162416,0.05211654305458069,0.28892427682876587,0.01402390655130148,0.14463335275650024,0.022094724326297714,-0.0013315031225926148,0.030568531778842237,0.26104070270365465,0.289264410734,0.3021272289913199,0.2217657505600672
10908.657,0.0875056026976338,0.0038848724756758157,0.023266170590555246,0.27198382350744216,0.014009243638357169,0.08590796573896453,0.11145763844251633,0.0031081163324415684,0.05575770512223244,0.309375137090683,0.017267948016524315,0.15492835640907288,0.023927482732336587,-0.001333767792352448,0.03249153453167719,0.2722361244549866,0.309856683016,0.3148826777151436,0.23195448378034084
10908.676,0.093150020602633,0.004182025097799302,0.02504516284785311,0.28222089526946753,0.014857631107201313,0.08894961287104153,0.11145763844251633,0.0031081163324415684,0.05575770512223244,0.309375137090683,0.017267948016524315,0.15492835640907288,0.018274982911982818,-0.001532041309580924,0.030712542274379327,0.28250445982103123,0.309856683016,0.3239879545657387,0.23086939319826572
10908.697,0.098999977792877,0.004496772055779252,0.02690157162887575,0.2924978595058156,0.015737347898653987,0.09282043904910589,0.11145763844251633,0.0031081163324415684,0.05575770512223244,0.309375137090683,0.017267948016524315,0.15492835640907288,0.012415800635163135,-0.001723243502066161,0.028856133493356688,0.2928153346640999,0.309856683016,0.33096127538337605,0.22961238946603424
10908.717,0.10506218464351691,0.004830470018801991,0.028838348833013443,0.30311034252537905,0.016684898150772745,0.0968388602047709,0.12779070436954498,0.0041476283222436905,0.0639408528804779,0.32755428552627563,0.02097257971763611,0.16411419212818146,0.022699379992488833,-0.001337919906273727,0.03510250404746446,0.30346540856943593,0.328225016594,0.3409606889062557,0.25357207393901915
10908.737,0.11132693871591029,0.005185499241585845,0.030803502667852103,0.3132377036128317,0.017751461138805203,0.09825769173978828,0.135979562997818,0.004671942908316851,0.06804370880126953,0.32755428552627563,0.02097257971763611,0.16411419212818146,0.024625112481919252,-0.001272579799136616,0.03724020613341743,0.31363582737200785,0.328225016594,0.3499259361364859,0.25868624457107336
10908.757,0.11777603280998286,0.0055604945591349875,0.03285360918316874,0.32245470472591714,0.01874976587875315,0.10250532577291731,0.14421014487743378,0.005205917172133923,0.07216770201921463,0.3445063829421997,0.024905487895011902,0.17270272970199585,0.026408200342377605,-0.0012226858119623004,0.03931409283604589,0.32289658475429034,0.345405459404,0.3604399512407684,0.26788722964469486
10908.777,0.12439518173060626,0.0059589159989879015,0.03495875696249787,0.330957446023946,0.019921071992210864,0.10525738896415864,0.14421014487743378,0.005205917172133923,0.07216770201921463,0.3445063829421997,0.024905487895011902,0.17270272970199585,0.019776537759639556,-0.00144510414328066,0.03720894505671676,0.3314515067140515,0.345405459404,0.36842943901178804,0.26628811257713153
10908.797,0.1311839949784441,0.006378925693459547,0.037205624010197516,0.33944066238448267,0.021000484723123894,0.11234335238253025,0.14421014487743378,0.005205917172133923,0.07216770201921463,0.3445063829421997,0.024905487895011902,0.17270272970199585,0.012973502713920504,-0.0016567309721100157,0.034962078009017114,0.33998690856964836,0.345405459404,0.37386168549908044,0.2643237468757284
10908.816,0.13815161673851054,0.0068267909307123675,0.039534372698970366,0.34838108799571726,0.022393261862152215,0.11643743443610091,0.16213281452655792,0.0066560194827616215,0.08115844428539276,0.35917380452156067,0.029214046895503998,0.18018211424350739,0.023955709739469543,-0.001118472670729206,0.041624071586422395,0.3489939424093625,0.360359936953,0.38224717128921415,0.28696959087892243
10908.837,0.14529582655944798,0.007305307617863632,0.041923337227620004,0.35721049107156305,0.023925834359217028,0.11944822644073837,0.17111216485500336,0.007386370562016964,0.08566299080848694,0.35917380452156067,0.029214046895503998,0.18018211424350739,0.025797052090064818,-0.0010009983286481806,0.043739653580866934,0.35789938352869394,0.360359936953,0.38976028130930457,0.2920389735596417
10908.857,0.15260132018969916,0.007813528126885516,0.044453044038987165,0.36527468150458586,0.025411025450539526,0.12648534056559713,0.18012458086013794,0.008127730339765549,0.09018448740243912,0.3726080060005188,0.03369486331939697,0.18706420063972473,0.027510033805611716,-0.0009091979859202707,0.04573144336345195,0.3660430616336208,0.374128401279,0.3984564962107794,0.3000712467892802
10908.876,0.16007566940243734,0.008360150111195175,0.04704045084644628,0.3737174606287515,0.027331099214886356,0.12937034037013181,0.18012458086013794,0.008127730339765549,0.09018448740243912,0.3726080060005188,0.03369486331939697,0.18706420063972473,0.020015804292768696,-0.0011749247220363547,0.04314403655599284,0.37458924824718726,0.374128401279,0.40445101801858224,0.29755203901937777
10908.897,0.16771891958462012,0.008942440302536658,0.04978866885600411,0.3821625091007976,0.029114509566438667,0.13741090047489213,0.18012458086013794,0.008127730339765549,0.09018448740243912,0.3726080060005188,0.03369486331939697,0.18706420063972473,0.01234974161532263,-0.0014311065792208498,0.04039581854643501,0.3831379072702555,0.374128401279,0.40770785392023234,0.29459947715381546
10908.917,0.1755288981013832,0.009555759797142849,0.05266797872422696,0.37190373891435413,0.02920569022098168,0.1371099937325935,0.19928470253944397,0.01003760751336813,0.09981217235326767,0.3837492763996124,0.03843049332499504,0.19283714890480042,0.02374822996504556,-0.0007694122746172533,0.04714419362904071,0.3729255369042413,0.38566878438,0.41668525523167654,0.3139742952393175
10908.937,0.18350584257991787,0.010209521516295172,0.0555569167890997,0.4198391830756273,0.034408511533911175,0.1520493718335441,0.20887842774391174,0.010998370125889778,0.10463310033082962,0.3837492763996124,0.03843049332499504,0.19283714890480042,0.025377241546612136,-0.0006212660604639914,0.04907618354172992,0.421102065558038,0.38566878438,0.4188128675613494,0.3211854572596661
10908.956,0.19159790043810784,0.01087894700881853,0.05845751834356491,0.40460289290066725,0.033471274625437225,0.14503007772009494,0.21849656105041504,0.011971013620495796,0.10946677625179291,0.39365503191947937,0.04326510801911354,0.19801273941993713,0.02691651670266857,-0.0004813323336228053,0.051009257908227995,0.40586730220583894,0.396025449038,0.4245637006169021,0.32690269886966183
10908.977,0.19978334382616797,0.011558174822475231,0.06136335651385623,0.38978301846716923,0.032344181601713935,0.13837324620012945,0.21849656105041504,0.011971013620495796,0.10946677625179291,0.39365503191947937,0.04326510801911354,0.19801273941993713,0.01870331360735052,-0.0007355235279072844,0.04810341973793668,0.3910328944343631,0.396025449038,0.43136877372298443,0.3221169962317798
10908.997,0.2080208062710897,0.012242554296928998,0.06426282260966765,0.4335506550320747,0.03601997234267896,0.15260347873965638,0.21849656105041504,0.011971013620495796,0.10946677625179291,0.39365503191947937,0.04326510801911354,0.19801273941993713,0.010436693343600614,-0.0009437184893589505,0.04520395364212526,0.43496889597229327,0.396025449038,0.43009052984104285,0.32080464293212824
10909.017,0.21634334720938928,0.012961163608741333,0.067224615596887,0.41612704690589514,0.03593046558983246,0.14808964935773516,0.23854124546051025,0.014369148761034012,0.11956076323986053,0.40126705169677734,0.0482056587934494,0.20207922160625458,0.02224233931950351,-8.631658163235135e-05,0.052336147642973535,0.4176007237833069,0.404152244329,0.43469358514410733,0.33809693811842767
10909.037,0.22477994857715303,0.013734137049895345,0.07027772393709293,0.42183006837897996,0.038648672056857,0.15265541700696444,0.2485729157924652,0.015574290417134762,0.12461274117231369,0.40126705169677734,0.0482056587934494,0.20207922160625458,0.023863450519736824,0.00016487151347416968,0.05433501723522076,0.4235027018940736,0.404152244329,0.43880471167471663,0.2899528226106821
10909.057,0.23334411411020287,0.014577315024940196,0.0734191449835957,0.4282082766431451,0.04215889875132231,0.15707105232170973,0.25862032175064087,0.016791608184576035,0.12967327237129211,0.40764522552490234,0.05315897986292839,0.20554834604263306,0.025370539666099295,0.00035423711018020836,0.05625412738769642,0.43014718453648654,0.411096721888,0.44326053346762967,0.29817672240696647
10909.076,0.24205917491938875,0.015497243232827196,0.07656099544970812,0.43575304048941405,0.04599641039752933,0.15709252331647988,0.25862032175064087,0.016791608184576035,0.12967327237129211,0.40764522552490234,0.05315897986292839,0.20554834604263306,0.016611634327777652,2.387372629332799e-05,0.05311227692158399,0.4379946539042178,0.411096721888,0.4448469052294669,0.2895617996386694
10909.097,0.250874507215364,0.016444327560123262,0.07970343097805474,0.41977772836697375,0.04509925367938999,0.14963978705956207,0.25862032175064087,0.016791608184576035,0.12967327237129211,0.40764522552490234,0.05315897986292839,0.20554834604263306,0.007748874543780092,-0.0002705364148945911,0.049969841393237374,0.4220358469616393,0.411096721888,0.44698605140645814,0.33968962411248915
